Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
Oak Street Weather Station,06/24/2017 09:00:00 AM,20.8,15.9,61,0,0,72.8,0,0,0,1.7,992.3,588,2,12.1,06/24/2017 9:00 AM,OakStreetWeatherStation201706240900
63rd Street Weather Station,06/24/2017 10:00:00 AM,20.7,16.3,64,0,0,109.5,0,281,2.7,5.7,992.2,772,355,12,06/24/2017 10:00 AM,63rdStreetWeatherStation201706241000
Foster Weather Station,06/24/2017 10:00:00 AM,20.5,,54,,0,,,274,4.5,5.4,991.5,0,,15.1,06/24/2017 10:00 AM,FosterWeatherStation201706241000
Oak Street Weather Station,06/24/2017 10:00:00 AM,21.6,16,56,0,0,72.8,0,357,1.5,2.9,992.5,119,1,12.1,06/24/2017 10:00 AM,OakStreetWeatherStation201706241000
63rd Street Weather Station,06/24/2017 11:00:00 AM,22,16.2,55,0,0,109.5,0,329,2.7,5.3,992.5,873,355,12,06/24/2017 11:00 AM,63rdStreetWeatherStation201706241100
Foster Weather Station,06/24/2017 11:00:00 AM,21.17,,46,,0,,,265,3.3,4.3,991.9,0,,15.1,06/24/2017 11:00 AM,FosterWeatherStation201706241100
Oak Street Weather Station,06/24/2017 11:00:00 AM,22.4,15.4,48,0,0,72.8,0,333,2.6,4.2,993.1,166,2,11.9,06/24/2017 11:00 AM,OakStreetWeatherStation201706241100
63rd Street Weather Station,06/24/2017 12:00:00 PM,22,15.2,48,0,0,109.5,0,282,5.2,9.2,993,918,355,11.9,06/24/2017 12:00 PM,63rdStreetWeatherStation201706241200
Foster Weather Station,06/24/2017 12:00:00 PM,21.28,,42,,0,,,306,5.8,6.5,992.6,0,,15.1,06/24/2017 12:00 PM,FosterWeatherStation201706241200
Oak Street Weather Station,06/24/2017 12:00:00 PM,23.4,15.2,41,0,0,72.8,0,225,1.7,5.2,993.6,844,1,12,06/24/2017 12:00 PM,OakStreetWeatherStation201706241200
63rd Street Weather Station,06/24/2017 01:00:00 PM,22.4,14.9,44,0,0,109.5,0,285,3.8,11.5,993,195,355,12,06/24/2017 1:00 PM,63rdStreetWeatherStation201706241300
Foster Weather Station,06/24/2017 01:00:00 PM,21.56,,40,,0,,,320,2.8,3.5,992.9,0,,15.1,06/24/2017 1:00 PM,FosterWeatherStation201706241300
Oak Street Weather Station,06/24/2017 01:00:00 PM,23.7,15.3,41,0,0,72.8,0,342,2.2,3.7,993.6,201,2,12.1,06/24/2017 1:00 PM,OakStreetWeatherStation201706241300
63rd Street Weather Station,06/24/2017 02:00:00 PM,23.3,15.2,42,0,0,109.5,0,265,6.5,8.9,993,978,354,12,06/24/2017 2:00 PM,63rdStreetWeatherStation201706241400
Foster Weather Station,06/24/2017 02:00:00 PM,21.89,,38,,0,,,268,4.3,5.4,992.9,0,,15.1,06/24/2017 2:00 PM,FosterWeatherStation201706241400
Oak Street Weather Station,06/24/2017 02:00:00 PM,23.2,14.6,39,0,0,72.8,0,299,0.8,2.3,993.7,237,1,11.9,06/24/2017 2:00 PM,OakStreetWeatherStation201706241400
63rd Street Weather Station,06/24/2017 03:00:00 PM,23.4,15.4,43,0,0,109.5,0,272,5.6,10.9,993.2,947,354,12,06/24/2017 3:00 PM,63rdStreetWeatherStation201706241500
Foster Weather Station,06/24/2017 03:00:00 PM,22.28,,34,,0,,,271,4.2,5.1,992.9,0,,15.1,06/24/2017 3:00 PM,FosterWeatherStation201706241500
Oak Street Weather Station,06/24/2017 03:00:00 PM,24,14.9,36,0,0,72.8,0,16,1.5,3.2,993.7,839,1,11.9,06/24/2017 3:00 PM,OakStreetWeatherStation201706241500
63rd Street Weather Station,06/24/2017 04:00:00 PM,22.9,14.3,38,0,0,109.5,0,289,2.7,8.2,993.1,709,354,12,06/24/2017 4:00 PM,63rdStreetWeatherStation201706241600
Foster Weather Station,06/24/2017 04:00:00 PM,22,,35,,0,,,281,3.8,5,992.6,0,,15.1,06/24/2017 4:00 PM,FosterWeatherStation201706241600
Oak Street Weather Station,06/24/2017 04:00:00 PM,24.3,14.5,33,0,0,72.8,0,331,1,3.2,993.7,98,1,12.1,06/24/2017 4:00 PM,OakStreetWeatherStation201706241600
63rd Street Weather Station,06/24/2017 05:00:00 PM,23.1,14,35,0,0,109.5,0,269,6.8,9.7,993.2,580,353,12,06/24/2017 5:00 PM,63rdStreetWeatherStation201706241700
Foster Weather Station,06/24/2017 05:00:00 PM,22.5,,32,,0,,,283,3.4,3.8,992.9,0,,15.1,06/24/2017 5:00 PM,FosterWeatherStation201706241700
Oak Street Weather Station,06/24/2017 05:00:00 PM,23.7,13.9,32,0,0,72.8,0,337,1.6,3.1,993.5,125,1,12.1,06/24/2017 5:00 PM,OakStreetWeatherStation201706241700
63rd Street Weather Station,06/24/2017 06:00:00 PM,23,13.9,36,0,0,109.5,0,281,5.6,11.2,993.5,384,353,11.9,06/24/2017 6:00 PM,63rdStreetWeatherStation201706241800
Foster Weather Station,06/24/2017 06:00:00 PM,22,,31,,0,,,272,3.5,4.2,992.9,0,,15.1,06/24/2017 6:00 PM,FosterWeatherStation201706241800
Oak Street Weather Station,06/24/2017 06:00:00 PM,23.3,13.4,31,0,0,72.8,0,345,3.2,5.6,993.8,48,1,12,06/24/2017 6:00 PM,OakStreetWeatherStation201706241800
63rd Street Weather Station,06/24/2017 07:00:00 PM,22.1,12.9,33,0,0,109.5,0,292,3.3,7.9,994.1,192,354,12,06/24/2017 7:00 PM,63rdStreetWeatherStation201706241900
Foster Weather Station,06/24/2017 07:00:00 PM,21.39,,31,,0,,,266,4.5,5.7,993.2,0,,15.1,06/24/2017 7:00 PM,FosterWeatherStation201706241900
Oak Street Weather Station,06/24/2017 07:00:00 PM,22.2,12.8,32,0,0,72.8,0,342,3.2,5.5,994.4,18,1,12.1,06/24/2017 7:00 PM,OakStreetWeatherStation201706241900
63rd Street Weather Station,06/24/2017 08:00:00 PM,21.4,13,37,0,0,109.5,0,286,2,6.5,994.6,16,354,12,06/24/2017 8:00 PM,63rdStreetWeatherStation201706242000
Foster Weather Station,06/24/2017 08:00:00 PM,20.89,,32,,0,,,275,4.8,5.2,993.9,0,,15.1,06/24/2017 8:00 PM,FosterWeatherStation201706242000
Oak Street Weather Station,06/24/2017 08:00:00 PM,21.8,12.5,33,0,0,72.8,0,347,2.9,5,994.9,8,1,12.1,06/24/2017 8:00 PM,OakStreetWeatherStation201706242000
63rd Street Weather Station,06/24/2017 09:00:00 PM,21.3,12.9,37,0,0,109.5,0,289,4.2,7.6,995.1,1,355,12,06/24/2017 9:00 PM,63rdStreetWeatherStation201706242100
Foster Weather Station,06/24/2017 09:00:00 PM,20.28,,34,,0,,,265,3.5,4.1,994.6,0,,15.1,06/24/2017 9:00 PM,FosterWeatherStation201706242100
Oak Street Weather Station,06/24/2017 09:00:00 PM,21.6,12.9,36,0,0,72.8,0,348,2.4,4.1,995.5,-3,1,12,06/24/2017 9:00 PM,OakStreetWeatherStation201706242100
63rd Street Weather Station,06/24/2017 10:00:00 PM,20.7,13,40,0,0,109.5,0,274,2.2,4.6,995.4,1,355,12,06/24/2017 10:00 PM,63rdStreetWeatherStation201706242200
Foster Weather Station,06/24/2017 10:00:00 PM,18.78,,42,,0,,,296,2,2.2,994.9,0,,15.1,06/24/2017 10:00 PM,FosterWeatherStation201706242200
Oak Street Weather Station,06/24/2017 10:00:00 PM,19.9,12.7,43,0,0,72.8,0,332,0.9,2.1,996,-3,1,11.9,06/24/2017 10:00 PM,OakStreetWeatherStation201706242200
63rd Street Weather Station,06/24/2017 11:00:00 PM,19.3,12.9,48,0,0,109.5,0,285,0.6,1,995.4,1,355,11.9,06/24/2017 11:00 PM,63rdStreetWeatherStation201706242300
Foster Weather Station,06/24/2017 11:00:00 PM,18,,45,,0,,,204,1.6,1.8,994.6,0,,15.1,06/24/2017 11:00 PM,FosterWeatherStation201706242300
Oak Street Weather Station,06/24/2017 11:00:00 PM,19.4,12.7,46,0,0,72.8,0,337,0.4,0.9,995.5,-2,1,12.1,06/24/2017 11:00 PM,OakStreetWeatherStation201706242300
63rd Street Weather Station,06/25/2017 12:00:00 AM,18.8,13.2,53,0,0,109.5,0,268,2.2,3.1,995.5,1,354,11.9,06/25/2017 12:00 AM,63rdStreetWeatherStation201706252400
Foster Weather Station,06/25/2017 12:00:00 AM,16.67,,59,,0.81,,,221,1,1.1,994.9,0,,15.1,06/25/2017 12:00 AM,FosterWeatherStation201706252400
Oak Street Weather Station,06/25/2017 12:00:00 AM,19.1,13,50,0,0,72.8,60,262,0.7,2,995.9,-2,1,12,06/25/2017 12:00 AM,OakStreetWeatherStation201706252400
63rd Street Weather Station,06/25/2017 01:00:00 AM,18.3,13,55,0,0,109.5,0,266,2,3.1,995.5,1,354,11.9,06/25/2017 1:00 AM,63rdStreetWeatherStation201706250100
63rd Street Weather Station,06/25/2017 03:00:00 AM,16.3,12,60,0,0,109.5,0,278,3.5,7,995.4,1,354,12,06/25/2017 3:00 AM,63rdStreetWeatherStation201706250300
Foster Weather Station,06/25/2017 03:00:00 AM,14.67,,60,,0,,,230,2.9,3.3,994.6,0,,15.1,06/25/2017 3:00 AM,FosterWeatherStation201706250300
Oak Street Weather Station,06/25/2017 03:00:00 AM,16,11.6,60,0,0,72.8,0,344,1,2.5,995.7,0,1,12.1,06/25/2017 3:00 AM,OakStreetWeatherStation201706250300
63rd Street Weather Station,06/25/2017 04:00:00 AM,15.2,11.4,64,0,0,109.5,0,286,1.7,3.2,995.4,2,354,11.9,06/25/2017 4:00 AM,63rdStreetWeatherStation201706250400
Foster Weather Station,06/25/2017 04:00:00 AM,14.28,,61,,0,,,274,2.1,2.4,994.6,0,,15.1,06/25/2017 4:00 AM,FosterWeatherStation201706250400
Oak Street Weather Station,06/25/2017 04:00:00 AM,15.6,11.6,62,0,0,72.8,0,298,1.1,3,995.8,0,1,12,06/25/2017 4:00 AM,OakStreetWeatherStation201706250400
63rd Street Weather Station,06/25/2017 05:00:00 AM,14.9,11.5,66,0,0,109.5,0,270,1.8,4.2,996,2,354,12,06/25/2017 5:00 AM,63rdStreetWeatherStation201706250500
Foster Weather Station,06/25/2017 05:00:00 AM,13.78,,64,,0,,,305,1.6,2,994.9,0,,15.1,06/25/2017 5:00 AM,FosterWeatherStation201706250500
Oak Street Weather Station,06/25/2017 05:00:00 AM,15.1,11.4,64,0,0,72.8,0,271,0.9,3.7,996.3,0,1,11.9,06/25/2017 5:00 AM,OakStreetWeatherStation201706250500
63rd Street Weather Station,06/25/2017 06:00:00 AM,14.9,11.7,68,0,0,109.5,0,268,4,6.7,996.4,41,355,11.9,06/25/2017 6:00 AM,63rdStreetWeatherStation201706250600
Foster Weather Station,06/25/2017 06:00:00 AM,14,,65,,0,,,272,4.2,4.7,995.6,0,,15.1,06/25/2017 6:00 AM,FosterWeatherStation201706250600
Oak Street Weather Station,06/25/2017 06:00:00 AM,15.5,11.7,64,0,0,72.8,0,278,1,3.5,996.7,101,1,12.1,06/25/2017 6:00 AM,OakStreetWeatherStation201706250600
63rd Street Weather Station,06/25/2017 07:00:00 AM,15.6,12.3,69,0,0,109.5,0,267,3.7,6.2,996.6,181,355,11.8,06/25/2017 7:00 AM,63rdStreetWeatherStation201706250700
Foster Weather Station,06/25/2017 07:00:00 AM,14.78,,62,,0.03,,,291,3.1,3.6,995.9,0,,15.1,06/25/2017 7:00 AM,FosterWeatherStation201706250700
Oak Street Weather Station,06/25/2017 07:00:00 AM,16.3,12.2,62,0,0,72.8,0,261,2.4,3.7,997.1,253,2,12,06/25/2017 7:00 AM,OakStreetWeatherStation201706250700
63rd Street Weather Station,06/25/2017 08:00:00 AM,16.7,12.8,64,0,0,109.5,0,268,3.5,7.7,996.9,351,356,11.9,06/25/2017 8:00 AM,63rdStreetWeatherStation201706250800
Foster Weather Station,06/25/2017 08:00:00 AM,15.56,,59,,0,,,247,3,4.2,996.3,0,,15.1,06/25/2017 8:00 AM,FosterWeatherStation201706250800
Oak Street Weather Station,06/25/2017 08:00:00 AM,17.2,12.6,59,0,0,72.8,0,242,1.3,3.5,997.4,431,2,12,06/25/2017 8:00 AM,OakStreetWeatherStation201706250800
63rd Street Weather Station,06/25/2017 09:00:00 AM,18.1,13,56,0,0,109.5,0,293,3.6,7.4,997.1,522,356,11.9,06/25/2017 9:00 AM,63rdStreetWeatherStation201706250900
Foster Weather Station,06/25/2017 09:00:00 AM,17.17,,52,,0,,,318,2.7,3.9,996.6,0,,15.1,06/25/2017 9:00 AM,FosterWeatherStation201706250900
Oak Street Weather Station,06/25/2017 09:00:00 AM,18.7,12.9,52,0,0,72.8,0,285,2.2,4.3,997.5,595,1,12,06/25/2017 9:00 AM,OakStreetWeatherStation201706250900
63rd Street Weather Station,06/25/2017 10:00:00 AM,18.9,13,51,0,0,109.5,0,310,3.6,6.3,997.1,670,355,12,06/25/2017 10:00 AM,63rdStreetWeatherStation201706251000
Foster Weather Station,06/25/2017 10:00:00 AM,18.17,,46,,0,,,255,6.3,7.6,996.3,0,,15.1,06/25/2017 10:00 AM,FosterWeatherStation201706251000
Oak Street Weather Station,06/25/2017 10:00:00 AM,20.1,13.2,45,0,0,72.8,0,345,1.7,4.6,997.5,776,1,11.9,06/25/2017 10:00 AM,OakStreetWeatherStation201706251000
63rd Street Weather Station,06/25/2017 11:00:00 AM,19.6,13.1,48,0,0,109.5,0,289,4.8,9.5,997.4,861,355,12,06/25/2017 11:00 AM,63rdStreetWeatherStation201706251100
Foster Weather Station,06/25/2017 11:00:00 AM,19.17,,42,,0,,,250,6.2,6.9,996.6,0,,15.1,06/25/2017 11:00 AM,FosterWeatherStation201706251100
Oak Street Weather Station,06/25/2017 11:00:00 AM,20.5,13.2,43,0,0,72.8,0,348,2.1,4.4,997.6,194,1,11.9,06/25/2017 11:00 AM,OakStreetWeatherStation201706251100
63rd Street Weather Station,06/25/2017 12:00:00 PM,20.8,13.7,45,0,0,109.5,0,281,3.3,7.6,997.1,902,354,12,06/25/2017 12:00 PM,63rdStreetWeatherStation201706251200
Foster Weather Station,06/25/2017 12:00:00 PM,19.78,,40,,0,,,254,5,5.7,996.6,0,,15.1,06/25/2017 12:00 PM,FosterWeatherStation201706251200
Oak Street Weather Station,06/25/2017 12:00:00 PM,21.4,13.3,40,0,0,72.8,0,351,3.8,5.8,997.4,999,1,12.2,06/25/2017 12:00 PM,OakStreetWeatherStation201706251200
63rd Street Weather Station,06/25/2017 01:00:00 PM,21.2,13.7,43,0,0,109.5,0,301,2.9,7.2,997,1042,354,11.9,06/25/2017 1:00 PM,63rdStreetWeatherStation201706251300
Foster Weather Station,06/25/2017 01:00:00 PM,20.67,,40,,0,,,319,1.3,2.3,996.3,0,,15.1,06/25/2017 1:00 PM,FosterWeatherStation201706251300
Oak Street Weather Station,06/25/2017 01:00:00 PM,21.8,13.3,37,0,0,72.8,0,279,1.7,4.1,997.3,1028,1,12.1,06/25/2017 1:00 PM,OakStreetWeatherStation201706251300
63rd Street Weather Station,06/25/2017 02:00:00 PM,20.7,13.6,45,0,0,109.5,0,287,2.8,5.3,996.9,328,354,11.9,06/25/2017 2:00 PM,63rdStreetWeatherStation201706251400
Foster Weather Station,06/25/2017 02:00:00 PM,20.5,,39,,0,,,310,2.1,2.5,995.9,0,,15.1,06/25/2017 2:00 PM,FosterWeatherStation201706251400
Oak Street Weather Station,06/25/2017 02:00:00 PM,21.8,13.4,38,0,0,72.8,0,320,1.7,3.3,997.2,173,1,12,06/25/2017 2:00 PM,OakStreetWeatherStation201706251400
63rd Street Weather Station,06/25/2017 03:00:00 PM,21.5,13.5,40,0,0,109.5,0,262,6,7.9,996.6,224,354,11.9,06/25/2017 3:00 PM,63rdStreetWeatherStation201706251500
Foster Weather Station,06/25/2017 03:00:00 PM,20.56,,39,,0,,,223,2.6,3.1,995.9,0,,15.1,06/25/2017 3:00 PM,FosterWeatherStation201706251500
Oak Street Weather Station,06/25/2017 03:00:00 PM,22,13.6,38,0,0,72.8,0,343,2.7,3.7,997,281,1,12,06/25/2017 3:00 PM,OakStreetWeatherStation201706251500
63rd Street Weather Station,06/25/2017 04:00:00 PM,21.4,13.6,41,0,0,109.5,0,288,3.9,7.1,996.2,155,354,12,06/25/2017 4:00 PM,63rdStreetWeatherStation201706251600
Foster Weather Station,06/25/2017 04:00:00 PM,21.17,,37,,0,,,291,3,4.2,995.6,0,,15.1,06/25/2017 4:00 PM,FosterWeatherStation201706251600
Oak Street Weather Station,06/25/2017 04:00:00 PM,22.8,14.2,38,0,0,72.8,0,5,1.3,2.3,996.6,716,1,12,06/25/2017 4:00 PM,OakStreetWeatherStation201706251600
63rd Street Weather Station,06/25/2017 05:00:00 PM,21.9,14.2,42,0,0,109.5,0,276,5.3,10.8,995.8,102,353,12,06/25/2017 5:00 PM,63rdStreetWeatherStation201706251700
Foster Weather Station,06/25/2017 05:00:00 PM,21.06,,38,,0,,,325,2.1,3,995.3,0,,15.1,06/25/2017 5:00 PM,FosterWeatherStation201706251700
Oak Street Weather Station,06/25/2017 05:00:00 PM,22.2,14.1,40,0,0,72.8,0,278,2.3,5.9,996.2,221,1,12,06/25/2017 5:00 PM,OakStreetWeatherStation201706251700
63rd Street Weather Station,06/25/2017 06:00:00 PM,21.8,14.7,47,0,0,109.5,0,262,2.5,6.2,995.7,228,354,12,06/25/2017 6:00 PM,63rdStreetWeatherStation201706251800
Foster Weather Station,06/25/2017 06:00:00 PM,20.89,,40,,0,,,284,2.6,3.7,995.3,0,,15.1,06/25/2017 6:00 PM,FosterWeatherStation201706251800
Oak Street Weather Station,06/25/2017 06:00:00 PM,21.9,14.1,42,0,0,72.8,0,347,1.6,3.9,996.1,121,1,12.1,06/25/2017 6:00 PM,OakStreetWeatherStation201706251800
63rd Street Weather Station,06/25/2017 07:00:00 PM,21.4,14.4,46,0,0,109.5,0,296,3.4,10.1,996.2,221,354,11.9,06/25/2017 7:00 PM,63rdStreetWeatherStation201706251900
Foster Weather Station,06/25/2017 07:00:00 PM,20.28,,43,,0,,,287,3.5,4.2,995.6,0,,15.1,06/25/2017 7:00 PM,FosterWeatherStation201706251900
Oak Street Weather Station,06/25/2017 07:00:00 PM,21.1,14,45,0,0,72.8,0,284,1.6,3,996.7,74,1,12.1,06/25/2017 7:00 PM,OakStreetWeatherStation201706251900
63rd Street Weather Station,06/25/2017 08:00:00 PM,19.7,13.7,51,0,0,109.5,0,282,5.2,8.1,996.6,19,356,11.9,06/25/2017 8:00 PM,63rdStreetWeatherStation201706252000
Foster Weather Station,06/25/2017 08:00:00 PM,19.06,,47,,0,,,284,4.4,5.2,996.3,0,,15.1,06/25/2017 8:00 PM,FosterWeatherStation201706252000
Oak Street Weather Station,06/25/2017 08:00:00 PM,19.9,13.5,49,0,0,72.8,0,339,0.8,3.7,997.1,8,1,12.1,06/25/2017 8:00 PM,OakStreetWeatherStation201706252000
63rd Street Weather Station,06/25/2017 09:00:00 PM,18.9,13.6,56,0,0,109.5,0,276,4.1,7.4,996.9,1,354,11.9,06/25/2017 9:00 PM,63rdStreetWeatherStation201706252100
Foster Weather Station,06/25/2017 09:00:00 PM,18.06,,50,,0,,,267,3.3,3.8,996.3,0,,15.1,06/25/2017 9:00 PM,FosterWeatherStation201706252100
Oak Street Weather Station,06/25/2017 09:00:00 PM,19.3,13.5,52,0,0,72.8,0,349,3.3,5.2,997.1,-2,1,12,06/25/2017 9:00 PM,OakStreetWeatherStation201706252100
63rd Street Weather Station,06/25/2017 10:00:00 PM,18,13.4,60,0,0,109.5,0,285,1.8,5.7,997.2,1,354,11.9,06/25/2017 10:00 PM,63rdStreetWeatherStation201706252200
Foster Weather Station,06/25/2017 10:00:00 PM,17.39,,54,,0,,,271,2.3,2.8,996.6,0,,15.1,06/25/2017 10:00 PM,FosterWeatherStation201706252200
Oak Street Weather Station,06/25/2017 10:00:00 PM,18.5,13.3,56,0,0,72.8,0,306,1.3,2.7,997.7,-2,1,12,06/25/2017 10:00 PM,OakStreetWeatherStation201706252200
63rd Street Weather Station,06/25/2017 11:00:00 PM,17.6,13.3,62,0,0,109.5,0,277,1.9,8.5,997.2,1,354,11.9,06/25/2017 11:00 PM,63rdStreetWeatherStation201706252300
Foster Weather Station,06/25/2017 11:00:00 PM,17.17,,56,,0,,,260,2.4,2.7,996.6,0,,15.1,06/25/2017 11:00 PM,FosterWeatherStation201706252300
Oak Street Weather Station,06/25/2017 11:00:00 PM,18.3,13.3,58,0,0,72.8,0,292,1.4,3.6,997.6,-2,1,12,06/25/2017 11:00 PM,OakStreetWeatherStation201706252300
63rd Street Weather Station,06/26/2017 12:00:00 AM,17.2,13.1,63,0,0,109.5,0,342,3.3,5.6,997.3,1,354,11.9,06/26/2017 12:00 AM,63rdStreetWeatherStation201706262400
Foster Weather Station,06/26/2017 12:00:00 AM,15.56,,62,,0,,,322,2.6,2.8,996.6,0,,15.1,06/26/2017 12:00 AM,FosterWeatherStation201706262400
Oak Street Weather Station,06/26/2017 12:00:00 AM,16.8,12.5,62,0,0,72.8,0,336,1,2.2,997.8,-2,1,12.1,06/26/2017 12:00 AM,OakStreetWeatherStation201706262400
63rd Street Weather Station,06/26/2017 01:00:00 AM,16.3,12.7,67,0,0,109.5,0,278,1.6,3.6,997.1,2,354,11.9,06/26/2017 1:00 AM,63rdStreetWeatherStation201706260100
Foster Weather Station,06/26/2017 01:00:00 AM,15.28,,64,,0,,,280,1,1.3,996.3,0,,15.1,06/26/2017 1:00 AM,FosterWeatherStation201706260100
Oak Street Weather Station,06/26/2017 01:00:00 AM,16.8,12.7,63,0,0,72.8,0,357,1.1,1.6,997.6,-2,1,12.1,06/26/2017 1:00 AM,OakStreetWeatherStation201706260100
63rd Street Weather Station,06/26/2017 02:00:00 AM,15.8,12.7,70,0,0,109.5,0,261,1.5,2,996.7,2,354,11.9,06/26/2017 2:00 AM,63rdStreetWeatherStation201706260200
Foster Weather Station,06/26/2017 02:00:00 AM,14.89,,67,,0,,,270,1.7,1.8,996.3,0,,15.1,06/26/2017 2:00 AM,FosterWeatherStation201706260200
Oak Street Weather Station,06/26/2017 02:00:00 AM,16.4,12.6,65,0,0,72.8,0,239,0.8,2,997.3,-2,1,12.1,06/26/2017 2:00 AM,OakStreetWeatherStation201706260200
63rd Street Weather Station,06/26/2017 03:00:00 AM,15.4,12.6,73,0,0,109.5,0,268,1.6,2.4,996.8,2,355,11.9,06/26/2017 3:00 AM,63rdStreetWeatherStation201706260300
Foster Weather Station,06/26/2017 03:00:00 AM,14.78,,67,,0,,,272,1.6,1.8,995.9,0,,15.1,06/26/2017 3:00 AM,FosterWeatherStation201706260300
Oak Street Weather Station,06/26/2017 03:00:00 AM,16.4,12.8,67,0,0,72.8,0,248,1.7,3,997.4,-2,1,12,06/26/2017 3:00 AM,OakStreetWeatherStation201706260300
63rd Street Weather Station,06/26/2017 04:00:00 AM,15.2,12.6,75,0,0,109.5,0,259,2.5,3.7,996.8,2,354,11.9,06/26/2017 4:00 AM,63rdStreetWeatherStation201706260400
Foster Weather Station,06/26/2017 04:00:00 AM,14.5,,69,,0,,,257,2.4,2.5,996.3,0,,15.1,06/26/2017 4:00 AM,FosterWeatherStation201706260400
Oak Street Weather Station,06/26/2017 04:00:00 AM,15.9,12.4,68,0,0,72.8,0,265,0.5,2,997.2,-2,1,12,06/26/2017 4:00 AM,OakStreetWeatherStation201706260400
63rd Street Weather Station,06/26/2017 05:00:00 AM,14.3,12.3,80,0,0,109.5,0,260,2.3,2.9,997.1,3,354,11.9,06/26/2017 5:00 AM,63rdStreetWeatherStation201706260500
Foster Weather Station,06/26/2017 05:00:00 AM,14.06,,69,,0,,,212,0.6,1,996.3,0,,15.1,06/26/2017 5:00 AM,FosterWeatherStation201706260500
Oak Street Weather Station,06/26/2017 05:00:00 AM,15.4,12.2,69,0,0,72.8,0,283,0.9,2.3,997.6,0,1,12,06/26/2017 5:00 AM,OakStreetWeatherStation201706260500
63rd Street Weather Station,06/26/2017 06:00:00 AM,14.5,12.3,78,0,0,109.5,0,260,3,4.6,997.7,44,356,11.9,06/26/2017 6:00 AM,63rdStreetWeatherStation201706260600
Foster Weather Station,06/26/2017 06:00:00 AM,14.17,,68,,0,,,281,2.2,2.4,997,0,,15.1,06/26/2017 6:00 AM,FosterWeatherStation201706260600
Oak Street Weather Station,06/26/2017 06:00:00 AM,15.9,12.4,68,0,0,72.8,60,302,1,2.2,997.9,50,1,12,06/26/2017 6:00 AM,OakStreetWeatherStation201706260600
63rd Street Weather Station,06/26/2017 07:00:00 AM,15.4,12.6,73,0,0,109.5,0,254,2.8,4.1,997.6,168,355,11.9,06/26/2017 7:00 AM,63rdStreetWeatherStation201706260700
Foster Weather Station,06/26/2017 07:00:00 AM,15.17,,64,,0,,,230,1.4,1.7,997,0,,15.1,06/26/2017 7:00 AM,FosterWeatherStation201706260700
Oak Street Weather Station,06/26/2017 07:00:00 AM,16.7,12.7,64,0,0,72.8,0,288,0.9,2.6,998.3,268,2,12.1,06/26/2017 7:00 AM,OakStreetWeatherStation201706260700
63rd Street Weather Station,06/26/2017 08:00:00 AM,17,13.2,65,0,0,109.5,0,266,2.5,3.2,997.5,350,356,11.9,06/26/2017 8:00 AM,63rdStreetWeatherStation201706260800
Foster Weather Station,06/26/2017 08:00:00 AM,17,,55,,0,,,278,1.5,2.1,996.6,0,,15.1,06/26/2017 8:00 AM,FosterWeatherStation201706260800
Oak Street Weather Station,06/26/2017 08:00:00 AM,18.1,13.2,58,0,0,72.8,0,247,1.9,3.5,997.9,427,2,12.1,06/26/2017 8:00 AM,OakStreetWeatherStation201706260800
63rd Street Weather Station,06/26/2017 09:00:00 AM,19,13.3,53,0,0,109.5,0,283,3.8,7.4,997.3,528,356,12,06/26/2017 9:00 AM,63rdStreetWeatherStation201706260900
Foster Weather Station,06/26/2017 09:00:00 AM,18.67,,46,,0,,,287,1.7,2.4,996.6,0,,15.1,06/26/2017 9:00 AM,FosterWeatherStation201706260900
Oak Street Weather Station,06/26/2017 09:00:00 AM,19.9,13,45,0,0,72.8,0,300,1.3,4.1,997.7,634,2,12.1,06/26/2017 9:00 AM,OakStreetWeatherStation201706260900
63rd Street Weather Station,06/26/2017 10:00:00 AM,20.5,12.8,41,0,0,109.5,0,284,2.9,6.6,997,914,355,11.9,06/26/2017 10:00 AM,63rdStreetWeatherStation201706261000
Foster Weather Station,06/26/2017 10:00:00 AM,19.17,,41,,0,,,277,2.3,2.5,996.3,0,,15.1,06/26/2017 10:00 AM,FosterWeatherStation201706261000
Oak Street Weather Station,06/26/2017 10:00:00 AM,20.7,12.5,38,0,0,72.8,0,350,1.5,2.7,997.4,353,1,12,06/26/2017 10:00 AM,OakStreetWeatherStation201706261000
63rd Street Weather Station,06/26/2017 11:00:00 AM,20.8,13.2,42,0,0,109.5,0,287,3.2,7.9,996.7,879,355,11.9,06/26/2017 11:00 AM,63rdStreetWeatherStation201706261100
Foster Weather Station,06/26/2017 11:00:00 AM,19.56,,38,,0,,,301,3.6,4.1,995.9,0,,15.1,06/26/2017 11:00 AM,FosterWeatherStation201706261100
Oak Street Weather Station,06/26/2017 11:00:00 AM,21.5,13,37,0,0,72.8,0,277,2.6,7.4,997,921,2,11.9,06/26/2017 11:00 AM,OakStreetWeatherStation201706261100
63rd Street Weather Station,06/26/2017 12:00:00 PM,20.4,13.4,45,0,0,109.5,0,285,4,7.5,996.3,191,355,12,06/26/2017 12:00 PM,63rdStreetWeatherStation201706261200
